4.77E-03
4.58E-01
2.53E-01
3.50E-01
9.73E-04
3.26E-03
7.81E-04
2.06E+01
6.94E-04
7.61E-03
-1.24E-01
2.73E+02
2.39E-01
1.25E+02
2.38E+02
2.70E+02
2.53E+01
6.21E+00
3.23E+00
4.34E+00
2.67E+00
1.21E+01
6.88E+03
1.71E+00
6.97E-01
0.00E+00
3.50E+01
2.40E+01
-1.30E+00
1.57E+01
4.90E+00
6.00E+00
2.59E-01
1.51E-03
4.77E-02
